"subject"	"birthdate"	"deathdate"	"lifespan"	"species"	"sex"	"housing"	"event"	"max_bw"	"experimental"	"source"
"6008"	1980-01-23	1980-01-26	0.00821647677475898	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0506"	1980-03-19	1980-03-30	0.0301270815074496	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"6144"	1980-05-15	1980-10-13	0.413562664329535	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0525"	1980-06-18	1980-09-21	0.260188431200701	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0533"	1980-08-07	1980-12-22	0.375219106047327	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0551"	1980-11-05	1980-11-05	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"6487"	1981-05-28	2002-10-10	21.3765337423313	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"6593"	1981-09-18	1983-06-03	1.70628834355828	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0604"	1981-10-29	1982-02-28	0.334136722173532	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0606"	1981-11-10	1981-11-20	0.0273882559158633	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"374"	1981-11-14	1989-04-25	7.44686678352322	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0620"	1981-12-12	1989-02-02	7.14559596844873	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"392"	1982-02-06	1982-10-03	0.654579316389132	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"393"	1982-02-10	1982-02-10	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"6729"	1982-05-11	1991-07-09	9.16411042944785	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0645"	1982-06-09	1982-11-24	0.460122699386503	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0649"	1982-06-23	1982-07-20	0.0739482909728308	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1982-10-15	1982-10-15	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"469"	1982-10-28	1982-10-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"478"	1983-01-17	1995-08-18	12.5876424189308	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0694"	1983-03-03	2002-06-15	19.2922874671341	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1093"	1983-05-01	2002-03-11	18.8677695004382	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1094"	1983-05-03	NA	1.10922436459246	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"7074"	1983-05-29	1983-05-29	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"94575"	1983-07-20	2004-11-30	21.3737949167397	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0932"	1983-07-27	1983-07-27	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"329"	1983-08-31	1983-09-01	0.00273882559158633	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0739"	1983-09-10	1983-09-18	0.0219106047326906	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"569"	1983-10-29	1983-11-06	0.0219106047326906	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1984-01-01	1984-01-01	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"585"	1984-01-05	1985-07-31	1.56934706397897	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"358"	1984-04-27	2009-02-13	24.808282208589	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"358"	1984-04-27	2009-02-13	24.808282208589	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1118"	1984-05-12	1985-07-11	1.16400087642419	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"94711"	1984-05-24	2006-02-23	21.7599693251534	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7396"	1984-05-28	1984-11-14	0.465600350569676	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0805"	1984-07-10	2001-12-12	17.4298860648554	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"637"	1984-07-16	2004-06-02	19.8866126205083	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"654"	1984-10-01	1995-08-03	10.8402716914987	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0771"	1984-01-30	2004-11-26	20.8315074496056	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1136"	1985-02-05	1985-08-06	0.498466257668712	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7823"	1985-02-11	1985-02-11	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0857"	1985-04-17	1995-07-13	10.2404688869413	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"713"	1985-05-17	1985-05-19	0.00547765118317266	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7933"	1985-05-21	1985-07-18	0.158851884312007	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"722"	1985-06-05	1985-11-19	0.457383873794917	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0872"	1985-07-03	1985-07-03	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1985-07-19	1985-07-19	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1985-08-04	1985-08-04	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"N00254"	1985-09-06	1985-09-06	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"850906"	1985-09-18	1985-09-18	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0905"	1985-12-22	1986-08-25	0.673751095530237	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0918"	1986-03-20	1999-09-27	13.5270595968449	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95057"	1986-04-10	2003-03-21	16.9505915863278	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1986-05-01	1986-05-01	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0943"	1986-05-22	1987-08-04	1.2023444347064	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95142"	1986-05-27	NA	11.0429447852761	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ0966"	1986-10-02	1986-10-02	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"857"	1987-01-05	1989-09-13	2.68952673093777	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95282"	1987-01-29	2003-03-04	16.0988168273444	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ0990"	1987-01-29	NA	19.0978308501315	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"95284"	1987-02-10	1987-11-16	0.764132340052585	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"8355"	1987-04-28	1987-04-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"889"	1987-05-11	1988-03-14	0.843558282208589	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1016"	1987-06-03	NA	2.03494741454864	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"870701"	1987-07-09	1999-11-09	12.341148115688	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"870742"	1987-07-27	1987-07-27	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"909"	1987-09-03	1987-09-03	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"876062"	1987-09-10	NA	3.02092462751972	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"95382"	1987-09-15	NA	12.2343339176161	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1040"	1987-09-27	1987-09-27	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1041"	1987-09-28	1987-09-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"921"	1987-11-28	1987-11-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"528"	1988-03-13	1988-03-13	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"949"	1988-03-27	1988-03-27	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1197"	1988-04-01	2007-10-23	19.5661700262927	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1197"	1988-04-01	2007-10-23	19.5661700262927	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1110"	1988-04-06	2002-05-23	14.1323400525855	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1231"	1988-05-28	1990-07-19	2.14176161262051	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95538"	1988-06-27	2008-03-12	19.7140666082384	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95538"	1988-06-27	2008-03-12	19.7140666082384	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"886292"	1988-09-08	1991-11-13	3.17977651183173	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"983"	1988-10-31	1998-01-29	9.24901402278703	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1274"	1988-12-19	NA	7.88507887817704	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1252"	1989-02-20	2005-11-07	16.7177914110429	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95741"	1989-02-07	1989-02-08	0.00273882559158633	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1000"	1989-04-06	1989-04-15	0.0246494303242769	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1371"	1989-06-04	1991-01-12	1.60769062226117	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"584"	1989-07-03	1989-08-03	0.0849035933391762	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"504503"	1989-07-17	1989-07-17	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1386"	1989-08-10	NA	9.06277388255916	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1392"	1989-09-01	1989-09-01	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95756"	1989-09-27	1999-08-23	9.90633216476775	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95795"	1989-10-28	NA	5.72688431200701	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"______"	1986-03-28	1986-03-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1986-09-24	1986-09-24	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1988-07-25	1988-07-25	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1989-04-06	1989-04-06	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"906706"	1990-02-04	1991-11-13	1.77202015775635	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1422"	1990-02-06	1990-02-06	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1435"	1990-03-20	2006-01-25	15.8578001752848	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1445"	1990-04-21	NA	2.27322524101665	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"678"	1990-05-05	1990-05-05	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"08348"	1990-08-01	1991-06-20	0.884640666082384	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"90M060"	1990-11-28	1990-11-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1500"	1990-11-30	1991-08-19	0.717572304995618	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1506"	1991-01-15	1994-07-26	3.52760736196319	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"91M003"	1991-01-30	1991-09-08	0.605280455740578	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"549005"	1991-02-20	2008-06-03	17.2902059596845	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"549005"	1991-02-20	2008-06-03	17.2902059596845	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"12572"	1991-04-17	1991-04-17	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"91M038"	1991-06-21	1991-07-20	0.0794259421560035	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1536"	1991-07-10	NA	6.83336985100789	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1544"	1991-08-23	NA	13.7215162138475	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"100467"	1991-11-26	1997-11-12	5.96516213847502	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1548"	1991-10-08	NA	1.61316827344435	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1549"	1991-10-19	1991-10-23	0.0109553023663453	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1061"	1990-05-31	2000-08-08	10.1939088518843	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1363"	1991-09-20	1998-03-01	6.44719544259422	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1376"	1991-11-07	1991-12-29	0.142418930762489	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95887"	1990-05-12	NA	7.70431638913234	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"96029"	1990-10-06	2002-03-27	11.4756792287467	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1094"	1990-12-04	1990-12-04	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1991-05-14	1991-05-14	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96041"	1991-07-18	1992-02-12	0.572414548641543	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1476"	1990-07-22	NA	13.1792287467134	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"5740"	1990-08-11	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"570106"	1991-12-07	NA	3.84804995617879	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"911016"	1991-10-17	NA	2.64022787028922	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1574"	1992-04-13	NA	3.51665205959684	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1590"	1992-06-24	1992-06-24	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1591"	1992-07-09	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"6721"	1992-07-11	1994-02-24	1.62412357581069	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9464"	1992-08-21	NA	14.7951358457493	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1593"	1992-09-02	NA	10.771801051709	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1604"	1992-10-17	NA	7.04699824715162	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3316"	1999-07-28	NA	1.90896143733567	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"598207"	1992-12-24	2007-09-25	14.7567922874671	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"598207"	1992-12-24	2007-09-25	14.7567922874671	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1332"	1991-12-23	1992-07-05	0.534070990359334	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96047"	1991-08-22	NA	3.16060473269062	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"96096"	1992-04-09	NA	3.27837423312883	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"96154"	1992-10-30	NA	3.10035056967572	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1640"	1993-07-11	1996-05-27	2.87850569675723	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1659"	1994-02-12	2009-10-18	15.6852541630149	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1659"	1994-02-12	2009-10-18	15.6852541630149	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1663"	1994-03-21	2006-12-14	12.738277826468	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"168"	1978-10-01	2005-09-19	26.9774320771253	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1979-10-01	1994-06-09	14.6937992988606	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"171"	1980-10-11	2002-09-16	21.9379929886065	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"174"	1986-07-25	1989-04-06	2.70048203330412	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"175"	1987-03-26	1991-01-01	3.77136283961437	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"176"	1987-05-16	1987-12-23	0.605280455740578	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"177"	1987-11-05	1988-10-04	0.914767747589833	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"220"	1988-01-15	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"302"	1988-10-06	1994-06-21	5.70771253286591	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"301"	1988-12-04	1989-07-10	0.597063978965819	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"404"	1989-03-27	1999-03-13	9.96384750219106	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"405"	1989-12-04	1997-09-30	7.82482471516214	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"406"	1990-11-24	1995-01-15	4.14384312007011	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"423"	1991-02-03	NA	2.74978089395267	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"424"	1991-04-18	NA	2.27596406660824	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"426"	1991-08-31	NA	2.17736634531113	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"429"	1990-05-30	1995-03-08	4.77377300613497	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"430"	1990-11-23	NA	2.67583260297984	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"7496"	1991-11-21	1991-11-21	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"910370"	1991-12-08	2003-12-24	12.0480937773883	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"92M013"	1992-02-14	1993-08-23	1.522787028922	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96086"	1992-03-15	1992-07-29	0.372480280455741	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"940506"	1999-09-30	NA	4.13836546888694	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"920348"	1992-10-24	2006-12-28	14.181638913234	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"92M053"	1992-10-25	NA	17.227212971078	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"13322"	1999-09-27	NA	8.38628396143734	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"96172"	1992-11-05	1992-11-05	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"100635"	1993-02-07	1997-09-13	4.59848816827344	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"637"	1993-02-09	2007-03-28	14.1323400525855	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7148"	1993-03-06	1993-03-06	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"640"	1993-05-05	2005-03-01	11.8262489044698	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1365"	1993-05-19	1993-05-19	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"M93025"	1993-05-27	1993-05-27	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"93M035"	1993-06-27	1994-04-22	0.818908851884312	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"930631"	1993-06-29	1994-01-04	0.517638036809816	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1639"	1993-07-09	1993-08-13	0.0958588957055215	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9803"	1994-05-24	1994-11-21	0.495727432077125	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1559"	1993-07-23	1996-11-16	3.31945661700263	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1644"	1993-07-25	1993-07-25	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"930512"	1993-08-02	1994-01-03	0.421779141104294	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96204"	1993-08-20	NA	6.28012708150745	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"628908"	1993-09-22	1994-05-21	0.660056967572305	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96206"	1993-09-24	1993-09-29	0.0136941279579316	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96207"	1993-09-25	NA	12.4698729184926	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"638"	1993-10-07	2004-09-07	10.9224364592463	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7484"	1993-10-08	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1368"	1993-12-08	1993-12-10	0.00547765118317266	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"639"	1993-12-09	2008-04-11	14.3432296231376	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"639"	1993-12-09	2008-04-11	14.3432296231376	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1579"	1993-12-16	1994-01-08	0.0629929886064855	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"641"	1994-02-24	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M94004"	1994-02-26	1994-02-26	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1640"	1994-04-05	1994-04-05	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1641"	1994-04-08	1994-04-11	0.00821647677475898	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1672"	1994-04-28	NA	8.58074057843996	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1384"	1994-05-09	1994-05-09	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"94M016"	1994-05-17	1995-11-01	1.45979404031551	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7889"	1994-06-05	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1683"	1994-08-25	1994-08-25	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9824"	1994-08-27	1994-08-27	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1687"	1994-09-07	1994-09-07	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"940525"	1994-10-02	NA	1.67342243645925	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"100963"	1994-10-13	NA	3.81792287467134	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1390"	1994-11-17	1999-11-30	5.03670026292726	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"15478"	1994-11-21	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8172"	1994-12-27	1996-01-27	1.08457493426819	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
